index,text,predicted,true
685,okay sure this film will never win an oscar citizen cane this film is not but why does every film have to be scrutinized when was the last time you saw a film that was funny not becuase it was good but because it was goofy doesnt anyone remember roger corman king of exploitationwell i had fun i liked the cheese just go in not expecting to think and prepare to throw popcorn at the screen,1,0
686,a memorable line from a short lived show after viewing the episode where that line was introduced my fraternity intramural flag football team started using the line to break our huddles on offense instead of ready break our quarter back said football and the rest of the squad responded you bet a fun way to break the huddle that had our opponents scratching their heads as very few of them had watched the show using this line added a unique element to our season that ill never forget we had our best season during my time in college that year and in a small way it was due to the fun that we had using this line the show was pretty much a stinker but it lives on in the memories of the 1977 pi kappa phi intramural flag football squad at west virginia tech,1,0
701,im sure he doesnt need the money for a life saving operation or transplant in all honesty i think this review qualifies as a better movie than bulletproof thanks for listening,1,0
753,the first season was great good mix of the job and the brother and friends at home it was actually a pretty funny shownow it shows up again and the brother and the two hot chicks are gone and the whole thing revolves around the airline company even the old man who runs the company has gone downhill way too over the top where before it was perfectthat and no more sarah mason one of the best looking girls in hollywoodthis is what happens when you let some execs get their hands on a show you can almost see the meeting the old man is funny lets focus on him make him way over the top and make it all about the airline itll be a nutty version of the office anyhow no hot chicks no watch,1,0
774,the brief existence of the sex pistols and the making of this film after the controversial groundbreaking english punk bands breakup both happened before i was born however i started listening to their only album never mind the bs heres the sex pistols in 2003 when i was a teenager and quickly became a big fan i didnt see the great rock n roll swindle until 2006 but saw it a couple times that year and thought it was pretty good certainly not great but pretty good even if i could only remember bits of it and didnt see how it all connected seeing it a third time nearly three years after the second i didnt care much for it at all im not even sure what i found so good about most of it in the first place cant remember nowthis film is a mockumentary in which sex pistols manager malcolm mclaren tells his side of the story of the band and its members guitarist steve jones credited here as the crook drummer paul cook credited as the teamaker bassist sid vicious credited as the gimmick and john lydon aka johnny rotten credited as the collaborator mclaren claims that he created the band and even the genre of punk rock as a scam to make money he tells much of the story to helen wellingtonlloyd aka helen of troy in various places where they go together its basically a hodgepodge of mclaren talking pistols songs live footage of the band fictional scenes often silly strange ones several cartoon sequences etc all put together in one film to tell the pistols managers side of the story in a bizarre wayit has been well proved that mclaren is a liar i know many have already pointed this out including band members themselves he was not the driving force of the band he didnt create them nor did he invent punk rock and the sex pistols werent even the first punk band though they were unique the band members were the ones who made the band what it was the filth and the fury a much more believable film about the band from julien temple who made this film is told from the point of view of the band members who contradict mclarens claims however the dishonesty of the great rock n roll swindle is not my biggest problem with it if it were actually entertaining which i used to think it was to a certain extent i would be able to overlook that like i obviously used to be able to do during my third viewing apart from sex pistols songs some live footage and at least one mildly amusing cartoon sequence it was pretty dull i found the who killed bambi song mildly amusing at first but it got tiring very quicklyis this mockumentary worth watching for sex pistols fans it seems a good number of fans would say it is not to learn about the true story of the shortlived but groundbreaking 70s punk band but for entertainment that was once my opinion on the great rock n roll swindle after the first time i watched it i couldnt remember a thing mclaren said and by the time i saw it the second time i was aware of what the pistols manager was using this film to imply but could still barely remember anything i heard him say obviously other aspects of the film were what i found impressive now after my third viewing i can definitely remember some of the things mclaren says but it still wasnt 100 clear like most of the film i guess his words are not that memorable probably because of the way theyre presented if youre a pistols fan i guess it wouldnt hurt to give swindle a try but to me for the most part its just an incoherent boring mess that tries to be funny but fails,1,0
778,first i liked that movie it seemed to me a nice comedy with some silly moments the costume designer albert wolsky did his best the same as wonderful set decorator robert r benton this man really had a very good taste but the script writers disappointed me extremely the best ending would be the scene on the ladder but instead of it they decided that the father and his daughter should be together dont like the ending the father becomes boyfriend of his own daughter and his exwife knows about it and finds it alright it would be ok if the scriptwriters would for example say that now there is a different soul in the body but they did not they only deprived him of memories the actors were good they were really funny cybill shepherd was charming robert downey jr was very funny in the dancing scene but some of the moments spoil even the impression of good acting for example corinne jeffries played by cybill shepherd after the death of her husband was waiting for him 23 years its a long time she was true to him she loved nobody but him and when she met him and was just about making love to him after a scene with her friend philip train ryan oneal she very easily betrayed the man she was longing for so many years it would be a good movie if not the ending and some missed human psychology,1,0
808,let me start off by saying i am not a fan of horror movies i never watch themlet me tell you about my experiencethe only reason i watched this movie was because my girlfriend and her friends wanted to see it over happy feeti never saw happy feet but i am sure it is better than thismovie anyway we didnt actually expect it to be goodwe actually went in just to laugh at it cool with mei have a problem with ruining the movie for other people in the theater but since it was just other couples talking and making out it did not matterafter 15 minutes the 2 other people left to go sneak into borat a movie i would have gladly seen again over this the movie was not scary and not stupid so it would be funnyit was just boring it wasnt terrible like baby genuises terrible it was terrible likenot entertaining at all avoidnow i am no expert but it seems the problem with the horror industry these days is that you can have a pg13 horror that is boring and not scary or you can have an r gruesome horror movie that either is too bloody or too disgusting for peopleyou want a pg13 horror that sucks but is funny see the grudge avoid this movie like the plaguebecause it may literally bore you to death010,1,0
837,if another hitler ever arises it will be thanks in part to nonsense like this film which propagates the absurd notion that he was a visibly deranged lunatic from the start far from following such a person and electing him to the highest office in the land sane people would cross the street to avoid him and he would have died in a ditch nameless and unknownanyone who reads the accounts of hitlers close companions the autobiography of his secretary traudl junge for instance will be struck by the fact that people found him a kindly intelligent generous man he was also a brilliant orator and the fact that his speeches seem overblown and ranting to modern ears ignores the times in which they were made when strutting pomposity was common in political speeches ditto the overstated antisemitism which was neither a central plank of the early nazis who were primarily anticommunist nor uncommon or unusual for the times the film makes it look as though hitlers sole ambition from the start was the holocaustif you want to identify the next person who will cause the death of tens of millions you can ignore flecklipped ravers life the one portrayed here look instead for a charming charismatic man whose compelling speeches inspire the entire nation and whose political work visibly and materially benefits the country im afraid his personality will be much more like barack obamas than fred phelpsi hoped for much here and got nothing but caricature the fools who made this thing perpetrated a crime against reality this is the historical equivalent of reefer madness,1,0
861,okay the film festival crowd probably loved it but your average popcorn munching movie goer who has scraped together the ten or fifteen bucks it costs to see a movie these days will probably wonder why he or she made this choice if its stamped copolla its automatically great stuff right wrong its a neat spoof of filmdoms pretensions but its terribly in i worry when film makers are more concerned about entertaining themselves rather than the public its interesting as a cinematic curio and it does have a chuckle or two in it but once its run its course in the movies and on tv the dust will grow thick on the film cans and tape boxes holding it hardly either epochal or an epic,1,0
898,skippy from family ties plays eddie a wussy metal nerd who gets picked on when his favorite wussy metal singer sammi curr dies he throws a hissy fit tearing down all the posters on his bedroom wall but when he later gets an unreleased record that holds the spirit of his dead metal idol he first gets sucked into ideas of revenge but then he doesnt want to take it as far as sammi does which isnt really that far as his main victims only seem to go to the hospital this movie is utterly laughable and has about as much to do with real metal as say rock star ok maybe a tad more than that piece of junk but you get my point and how anyone can root for a guy played by skippy from family ties i havent a clue the cameo by gene simmons is ok and ozzy osbourne reaches coherency i applaud him for that but otherwise skip this onemy grade d eye candyelise richards gets topless an a topless extra at a pool party,1,0
905,most of the french films ive seen and enjoyed were more talk than action but thats okay i found them interesting wellphotographed and with intriguing actors however i did at one point wonder if gerald depardieu was in every french film ever made it seemed that waythis movie has the same interesting visuals and had a good opening but then it became talk talk and more talkwhich is fine for a drama but not for a murder mystery after awhile i almost fell asleep watching thisactually the film was more like a play with almost all the scenes played out in one room thus if you love plays you should like thisbut i want a little more bang for a murder story,1,0
916,the movie heart of darkness is an insult to the book by joseph conrad to be quite honest the movie made me want to fall asleep on the other hand the book was definitely extraordinary i feel that the movie left out several key elements and missed some of the main points from the book in addition the actors were boring and lacked originality and enthusiasmthe book while not an adventure story or easy to understand is full of hidden meaning and interesting twists in the plot the book though very confusing and complex is astonishing when you do finally understand it you feel as if you have actually learned something the novella or short story had several key ideas like futility and craziness which the movie left out in addition several key scenes were changed which in return affected the entire plot many of the scenes seemed to be very choppy in the sense that they did not fit together in summary the movie seemed to be a bad interpretation of the book i would only recommend watching this movie if you cannot picture or understand the book but otherwise i would skip this one it was dreadful and in complete disarray if you have never read the book then definitely do not watch the movie because you need the basic information from the book to understand the movie the movie was a horrible spinoff of an outstanding and detailed book,1,0
972,in the mountains of japan forlorn young artist sessue hayakawa as tatsu aka the dragon painter paints magnificent landscapes he prays divinity will restore his fiance whom he believes was changed into a dragon 1000 years ago meanwhile in tokyo an forlorn older painter edward peil as kano indara laments not having a son to carry on his family line of artists when mr peil sees mr hayakawas paintings he sees a painter worthy to become his son and disciple hayakawa also falls in love with peils daughter tsuru aoki umeko believing shes the reincarnation of his long lost princess but with his love fulfilled hayakawa loses his ability to paint an introduction notes the dragon painter was originally released in 1919 by the haworth pictures a hollywoodbased production company formed the previous year by sessue hayakawa a japaneseborn actor who enjoyed great popularity in the silent period the film was ninth of twentytwo features produced by haworth each of which was tailored to hayakawas talents and to his stock company of japanese actors fortunately a print of this film was found in france and restoredthe description the dragon painter is a fantasyallegory of love and creative inspiration that is lost when longing is fulfilled is accurate with its production hayakawa intended to provide a different view of japanese culture to american audiences avoiding the stereotyping violence and melodramatic conflict expected in oriental films of the period hayakawa was successful in that part of his goal although this film probably did not and will not appeal to most viewers and is not the best example of its intent the dragon painter 92819 william worthington sessue hayakawa edward peil tsuru aoki,1,0
977,if you are one of the people who finds according to jim great television comedy this is going to rock your world and might i add kudos for proving that good talent good writing and a charismatic star are all you really need on any network other than abc which prefers to air crap like jim belushis show year after yeark911 is a big steaming brown german shepherdsized thank you for all of the geniuses who loved the first movie its exactly what fans of that film and the lesser belushi deserve jims comedic chops and choice in projects are never far behind his ability to butcher a blues standard look for him to try to showcase all of his diverse lacks of talent into every project he hurls at the public like a surly zoo chimpanzeeif you enjoy jims work this movie is your reward,1,0
992,back in the cold and creepy early 90sa show called family matters aired and became an instant classicthe trick was to buy a manual in standard family situations and their solutions and insert some attempts to sarcastic remarks in it and you had yourself a lovely little stealingiswrongparentsarerightshow so that worked out fine so bickleywarren had a new ambitious plan making the exact same show againheres the difference though family matters had urkel step by step has the guy from those kickboxersequels nobody saw he says things like dudette and the danemeister and somehow the audience is still not supposed to hate him i mean seriously dudette how can you even get that across your lipsthe rest of the people were mostly white versions of the whole winslowbunch combined with some more oneorzerodimensional characters like the dumb guy jt well eddie the smart girl laura and a pretty girl who spends her days looking prettyin theorythe character development was just awful in this show grover and the cookie monster have more depth than the lambert family everybody just milked their stereotypes for what they were worth they werent worth muchpowered by a massive laughandcheer tape stolen from something funnythis show aired for a whopping 7 yearswhich was humiliating for the competitionalthoughyoull have to note that this is the time where family sitcoms were pretty much all big hitseverybody just ignored their crappyness because wellit was the 90sone more crappy show didnt hurt,1,0
996,i have seen shallow grave years ago and that was one of those movies i kept in memory for a very long time it was intense from beginning to end and with plenty of sudden twists but all of these made sensei cant tell the same about dead bodies above the title is a subtitle that claims it to be even better than shallow grave this is a big liedead bodies looses strength and gets far less convincing during the movietwo supporting characters for example turn out to be a whole lot less innocent than they first appeared to be that could work as a surprise but it didnt surprise me i could see it coming minutes before and that is a big difference with shallow graveanother thing i have to mention is that characters in this movie often respond not very realistic they behave like that more often when the movie gets to its endi would have found it far more interesting if some of the characters would have stayed completely innocent not knowing what is going on it would have been better for the contrast with for example tommy and his friend who have to carry a huge secret with thembut no for some stupid reason the makers of this movie decided that all characters should show their darkest sides it does not work in a movie like thisthe end felt much like an open end it left me with an unsatisfied feeling i expected a whole lot more of itat first i would have given this movie six stars because it is not entirely a bad movie i liked watching it most of the timebut occasionally i saw some really poor acting and unrealistic scenes and because of the disappointing open end i stick to four stars this time and because it turned out to be a mistake that i have spend my time and money to it unlike shallow grave i will probably forget dead bodies very soon it is just not such a special moviethe makers could have done a far better job with this movie it is a shame that they did not,1,0
997,we now travel to a parallel universe where the appearance of giant prehistoric monsters flattening cities are part of the daily routine its the world of godzilla rodan mothra ghidrah and their kind a strange world and one made even stranger by the appearance of an unidentified flying turtle called gameraforever in the shadow of the monolithic toho studios second rung daiei studios were more famous for samurai sagas than monster movies in the mid 60s they decided to join the giant reptile race and designed a rival monster series to tohos mammothly successful godzilla they wisely chose gamera as their flagship a giant turtle that shoots flames from between its snaggleteeth and spins through the air by shooting flames through its shells feetholes and at one point you almost see the paper mache shell catch firethe first gamera film gamera the invincible as it was sold to the us is a virtual mirror of the first godzilla film only 10 years behind american fighters chase an unmarked plane over the arctic to its fiery demise the nuclear bomb on board ignites and awakens the giant gamera from its icy slumber feeding off atomic energy it immediately goes on a rampage and the world wants to destroy gamera once and for all but a little japanese boy named kenny who has a psychic connection with the giant turtle and even keeps a miniature version in an aquarium by his bedside believes gamera is essentially kind and benevolent hes like a little jewish kid with a pinup of hitler gamera is a good turtle he pleads then sulks and puts on a face like someones pooped in his coco pops miraculously the worlds leaders listen to him and so begins zplan to save the world and gamera from complete destructionreleased in 1965 gamera was a surprising hit the annoying infantile anthropomorphism actually worked on kiddie audiences in both japan and the us and the sight of gamera on two feet stomping miniatures of tokyo and the north pole is gloriously chintzy most surprising of all is the longevity of the series eight original gamera films plus a slew of recent remakes not bad for a mutant reptile whose only friend is mewing eight year old milquetoast and if i hear gamera is friends to all children one more time im going to crush tokyo which appears to be an easy task in the parallel universe where children are smart and turtles are bigger than a seiko billboard in the 1965 turtlefest gamera,1,0
1001,saw this movie at a saturday matine with a friend theater was about 70 fullalthough there are quite a few funny lines it is more of a dramasuspense with humor sprinkled on top robin williams gives a decent performance as does laura linney being a daily show fan lewis black is pretty good in this christopher walken gives a good performance also the movie starts out slow and remains that way for about the first thirty minutes then the suspense part kicks in and starts keeping you a little on edge throughout the rest of the movie suspense in a supposed comedy movie i know that i as well as everybody else in the place was struggling a bit with this a character would crack a joke during suspense sequence and you would hear just one or two laughs in the theater in all fairness after the movie was over there was smattering of applause so definitely some people enjoyed this moviei gave this movie a four out of ten because i believe the comedy aspect doesnt work very well in a suspensedrama movie and the actors performances while not bad were just decent again this movie isnt what was advertised,1,0
1026,this grainy film has a cult following and one of those wordofmouth features you just had to see maybe hard to believe but there is a rural community in southwest arkansas fouke that knows the legend is true this tale is told in documentarystyle narrated by vern stierman and filmed in actual locations talking to actual folks involved the legend changes with the telling but during the late 60s and most of the 70s the surrounding area of fouke was visited by a bigfootlike creature that traveled along boggy creek long limbed with three toes and standing over 7 foot tall this hirsute creature periodically caused damage and frightened the bejeebers out of most of the community i personally crossed over the small boggy creek bridge in 1974 and yes the hair on the back of my neck did rise of course it was about 1 am in the rain by the time i arrived in shreveport i was laughing,1,0
1048,the tragedy of the doomed ship titanic has inspired many books and movies the battle between nature and technology always caught mans imagination the latest film concerning this tragedy in the atlantic ocean was written and directed by famous action movie filmmaker james cameron the story of titanic involves two fictional characters leonardo dicaprio and kate winslet from different backgrounds one is a hoboartist the other is an aristocrat and how their love triumphs over societal barriers and the tragedy of a sinking ship that they happen to be onfirst of all although using a historical name this movie had little regard to history the plot was built around two fictional lovers french diamond and treasure hunters the deaths of over a thousand of people on the greatest luxury ship of its time became a mere background many historical facts were simply forgotten where was the radio operator that ignored the iceberg warnings why was there no mention of the ship that was only 5 miles away from the titanic but did not come to the rescue because its captain failed to identify the distress signal omitting these facts is an insult to the tragedy and what was the point of flavoring this historical disaster with fictional cheesy romance when the story is already as sad as it isthe overall plot was rather shallow rich equals greed and corruption poverty equals compassion and heroism it is very ironic to spend 200 million to make a movie about how money corrupts there was absolutely no human side shown in antiheroes it seemed like billy zane was playing a part of the devil casting was also very poor if dicaprio was 2 inches shorter than winslet you could swear she was his babysitter the length of the movie was unnecessarily stretched to over 3 hours first hour and the half was wasted on establishing the relationships between the characters that were known to audience long before they went to theater and the dialogue that was used to do so made it even worse hearing corny pick up lines such as i see you and this is my side of the ship generated more pain than the screams of drowning people also jokes were too abundant and rather lametitanic did involve some moving scenes such as the part when the musicians were playing while the ship was sinking but they were no way near anything original the best thing about this film were its special effects and that is the only thing that truly deserved an awardalthough this film lacked artistical value in overall sense the public could not resist a sentimental story starring romeo dicaprio and so the movie became a success now it is safe to say that the industry will be less hesitant to invest large amounts of money in a single motion picture so it seems that titanic did achieve something after all,1,0
1061,i saw the greek tycoon when it first came out in 1978 i found it extremely boring i thought it was no better than a travelogue except for one thing for the first time in my life i realized why it would be good to be rich seeing the scenery off aristotle onassis yacht and getting my first real peek into the lifestyle of the rich and famous opened my eyes to paraphrase martha stewart it was a good thing funny i dont remember the sex scene i hadnt seen the movie since it was on the big screen and found the lovemaking session with the mistress memorable this time maybe because i was younger and single back then it was no big deal,1,0
1068,this movie is truly brilliant it ducks through banality to crap at such speed you dont even see good sense and common decency to mankind go whizzing past but it doesnt stop there this movie hits the bottom of the barrel so hard it bounces back to the point of ludicrous comedy behold as kor the beergutted conan wannabe with the overabundance of neck hair struts his stuff swinging his sword like theres no tomorrow and the way he swung it i really am amazed there was a tomorrow for him or at least for his beer gut dont miss this movie its a fantastic romp through idiocy and sheer bloody mindedness and once you have finished watching this one dry the tears of joy or tears of frustration at such an inept attempt at storytelling from your eyes because some stupid f00l gave these people another 5 to make a sequel,1,0
1089,let me start by saying how much i love the tv series despite the tragic nature of a middleaged man seemingly unable to pursue his dreams because of his overbearing manipulative father it was incredibly lighthearted and fun to watch in practice in my opinion it is without doubt one of the greatest british sitcoms of all time the tv series has my 10 out of 10 rating without reservationthis movie spinoff on the other hand is a true tragedy in every sense of the word hardly any of the essence of the tv show is transferred successfully onto film this movie has a very dreary depressing tone that almost moved me to tears on several occasions seeing harold being beaten up in a pub and not in a comical way is not my idea of comedy but is most definitely one reason why fans of the tv series will not like this movie the movie was painfully unfunny except for the scene where albert bathes in the sink and is seen by a neighbourthe romance between harold and zita is completely out of tone and it makes me wonder whether the producers of this movie ever bothered to watch the tv series in the tv series harold always went after respectable girls not strippersalberts reactions to the remarks made against him by harolds girlfriends were absolutely priceless in the tv series in the movie albert says virtually nothing when such an opportunity risesmost movie spinoffs of british sitcoms tend to be quite dull with the notable exception of the on the buses films which in some respects were actually better than the tv series itself but steptoe and son has to rank right at the very bottom of the pile even below george and mildredmy advice skip this one and see the second spinoff steptoe and son ride again instead it has a much lighter tone is more faithful to the tv series and is actually very funny,1,0
1109,its funny when you stop and think about it fright film fans tend to a deep and abiding affection toward those who scare the daylights out of them the texas chainsaw massacre may give us nightmares but who among us the faithful didnt feel a very real twinge of love for gunnar hansen in brutal massacre or for ken foree forever and ever the resolute hero of the original dawn of the dead his cameo in the remake made me want to stand up and cheer as did tom savinis cameo i kid you not and brian halloran and well you get my drift if not just stand downwind these are some of the heroes of horror to see this many of them gathered together in a single movie is almost unheard of at least to this degree to my knowledge if only the writers had been up to such a monumental task maybe someone else somewhere along the line will try again as long as its not another halfhearted effort like brotherhood of blood for instance,1,0
1117,this cartoon is not rightlol i totally disagree with a lot of things it portrayed however it ended on a positive note but as for me and mine we will not be viewing this in our household mainly because we fight against stereotypes every day and this cartoon just confirms what most white people feel black people act likethe comment one of the little black girls made on the cartoon was that her boyfriend was so conscious he was white that really offended me thats not something we as black people take lightly conscious is a state of being that black people achieve when they realize their true ability,1,0
1126,mark pirros deathrow gameshow of 1987 is a black comedy that is extremely cheesy in many parts but occasionally very funny nevertheless this movie could certainly have been a lot better the acting is terrible and some extremely cheesy scenes make it hard to watch at times but the concept is funny and it has some hilarious momentsin the near future the year 1991 game shows have changed chuck todean john mc cafferty hosts a game show called live or die in which convicted death row inmates have the chance to play for their lives and for money candidates who fail get executed on the air using many different methods such as guillotines electric chairs and other more bizarre devices of execution followed by applause from the cheering studio audience the show is of course more than controversial and chuck has made lots of enemiesdeathrow gameshow is incredibly cheesy and crappy in many aspects and the acting is terrible but it is without doubt fun in many parts especially if youre a fan of dark humor you havent missed anything if you havent seen it but it is definitely funny and a good time waster 410,1,0
1144,mario van peebles pops up for less than a five second cameo glenn plummer shows up a little longer but its a ladies show all the way stacey dash and lisa raye have been in better projects bobby brown leers and mugs through his little time on screen this is how it was pitchedfive tough women shootin and lovin in the wild wild west four black and one asian oh and lil kim is a tough talking heartbreaker and marie matiko can bring in the pacific rim market we can shoot it for less than 15 million straight to video and well double but more likely triple our dollarsgreenlight that puppyyou got it boss,1,0
1151,donald sutherland an american paleontologist visiting england picks up a hitch hiker one evening two years later having discovered the mans address book in his car he returns the book to the mans opulent home only to find that the mans been hanged for murder nobody in or out of the family seems to care that the hitch hiker could not have committed the murder of his own stepmother because he was in sutherlands car at the time of the crimesutherland is the mans alibi but hes turned up too late out of a sense of guilt he tracks down the real murdereragatha christies mysteries usually involve a number of diverse people all of them with one or another motive for the crime all of them suspect and a puzzle that depends on the construction of a strict time line there is often not always a sidekick with whom the investigator can talk things overbecause of the anfractuosity of the situation due care must be taken to explain each element of the mystery to the reader or viewer redundancy is perfectly okay we have to keep the characters and the time lines straight christies movies are of the rare kind in which the use of famous faces in subordinate characters is actually useful jacqueline de bellefort oh yes thats mia farrow but this version of ordeal by innocence is a golanglobus production with all that implies in the way of production values a thoughtfully prepared script and skill behind the camerathe first few minutes in which sutherland discovers that an innocent man has been hanged are fine after that everything is flung at the viewer in disjointed scraps often in sudden flashbacks or in confusing voiceovers that tell us nothing the script has a slapdash quality as if thrown together by two hacks overnight few of the faces are familiar and that doesnt help at all everyone drops remarks about everyone else and the names become a hopeless jumble the musical score consists of four instruments doing irritating atonal jazz riffs some nudity is thrown in to wake up the dozers in the audience if dame agatha were alive shed be among the viewers who needed to be shaken awakedullsville,1,0
1155,its boggles the mind how this movie was nominated for seven oscars and won one not because its abysmal or because given the collective credentials of the creative team behind it really ought to deserve them but because in every category it was nominated prizzis honor disappoints some would argue that old hollywood pioneer john huston had lost it by this point in his career but i dont buy it only the previous year he signed the superb under the volcano a dark character study set in mexico that ranks among the finest he ever did prizzis honor on the other hand a film loaded with star power good intentions and a decent script proves to be a major letdownthe overall tone and plot of a gangster falling in love with a female hitman prefigures the quirky crimedies that caught hollywood by storm in the early 90s but the script is too convoluted for its own sake the motivations are off and on the whole the story seems unsure of what exactly its trying to be a romantic comedy a crime drama a gangster saga etc jack nicholson doing a brooklyn accent that works perfectly for de niro but sounds unconvincing coming from jack and kathleen turner in the leading roles seem to be in paycheck mode just going through the motions almost sleepwalking their way through some parts anjelica huston on the other hand fares better but her performance is sabotaged by her characters motivations she starts out the victim of her bigot fathers disdain she proves to be supportive to her exhusband then becomes a vindictive bitch that wants his head on a platethe colours of the movie have a washedup quality like it was made in the early 70s and hustons direction is as uninteresting as everything else theres promise behind the story and perhaps in the hands of a director hungry to be recognized it couldve been morphed to something better but whats left looks like a film nobody was really interested in making,1,0
1159,my first review of 2010 is into the blue 2 the reef the story is about two divers played by chris carmack and laura vandervoort who love to explore hidden treasures at a bottom of a local reef one day after a day of exploring they are approached by a couple played by david anders and marsha thomason they tell the young divers that they want to hire them to explore the reef and find a rare artifact about columbus hidden treasure that is reported at the bottom of the reefnext day the four dive to the bottom of the reef and of coarse after a whole day of diving they find nothing a few more days past and the two hired divers found out that they a part of a major deadly plot in which they cant escape otherwise they will be killed they were hired to find two big containers one contains a nuclear reactor and the other contains a corethe movie also has a back story about another person brother of the lead character trying to patch things up with his girlfriend i reckon this part of the story was a waste of time this also includes a very steamy sex scene between the couple which to me is a complete waste and wasnt needed to be shownhowever apart from that this movie does have some good underwater photography and the colors blend in well which is why it receives 4 stars into the blue 2 is a sequel only by name none of the original actors or characters return it has a dumb plot stupid characters and a boring climax,1,0
1175,normally i would have given this movie a 6 it tackles a very important topic and it does it relatively well despite katie wright which is an accomplishment in and of itselfi have no idea if she was actually instructed to play the character like this or is naturally irritating but she did an awesome job at making it impossible for me to care for lexi theres no dimension to her other than how confused helpless and clueless she is and how good she is at whimpering i can understand how a young girl who blames herself for the loss of her friend and whose eating disorder has spiraled out of control would be distraught scared and in pain however wrights entire performance is based on incessant wailing and sniveling the rest being whining i couldnt help but feel this particular girls problem was caused not by the demon that is bulimia but by her not having a backbone i very much doubt thats the point the movie meant to make,1,0
1195,brought to you by the following among others1 yigal carmon hebrew is the president and founder of the middle east media research institute memriyigals career colonel israeli army intelligence from 196888 acting head and adviser on arab affairs civil administration in judea and samaria 197719822 raphael shore is an israelicanadian film writer producer and rabbi employed full time by aish hatorah he is the founder of the clarion fund a nonprofit organization that seeks to advance the idea that the united states faces a threat of radical islam shore is also a regular critic of the media coverage on the israelipalestinian conflict coverage which he alleges is regularly antiisrael lmao3 antidefamation league adl funny how adl supports this hateful propaganda you can never tell by reading their antidefamation name titleuse your mind and see how objective these people are they have their own agendai think therefore i am,1,0
1225,great piece of fiction played as if factual tonight i was looking at the birdman of alcatraz robert stoud was not a model meek prisoner and he was in jail because he was pimping and a customer did not pay up once he got into jail he was so uncontrollable he spent most of his time in solitary confinement or in the prison hospital killed a few people in prison too this movie reminds me of the birdman of alcatraz but even worse robert stroud did write books and he did contribute to society in someway and the boa had some hints of strouds lunacy but this guy henry young who murder in the first is suppose to be about was a a known bank robber who took hostages and beat them up in more then one robbery he wasnt some poor guy who stumbled into a grocery store which just happened to be a post office and took some money this man was a hard core criminal he also killed a person 3 years before he went to alcatraz he killed another person in jail not because of the solitary confinement which ended over a year before the murder the real story of his life would of been more interesting they did not even get the warden thing right you cant be a warden in 3 different prisons at the same time and by all accounts the warden in the movie was a pretty stand up guy as wardens go plus if my math is right the warden played by karl malden in the boa is suppose to be the same warden in this movie oh boy not only that in this movie we are to think poor henry committed suicide and he wrote the word victory not truehe might be alive right now he was sent to springfield where robert stroud was also a medical center prison then walla walla for another murder he committed and then was released and jumped parole in 1972 never to be found maybe he is hanging out with that cb cooper guy who jumped out that airplane in washington state after committing a bank robbery lol now the acting was very good kevin bacon is in that class of actors which include jeff bridges and dennis quaid the vastly underrated actors club gary oldman well they just might of madeup the warden part so he could play it because he was great christian slater still somehow sounds like jack nicholson i am not sure if that is a good thing or not bacons wife kyra sedgwick was in the movie i think just because she is his wife i like her though but not in this flick for some reason i felt this movie when it first came out was suppose to be a special project for kevin bacon i feel he could of taken a person who is truly a victim of the penal system there sure is enough of them and spread some light on their plight other then picking a psychopath to show as a victim,1,0
1230,okthis movie could have been soooo good all generations have been exposed to thunderbirds and have come to love it and this film had some of the features one would look for in a good thunderbirds movie the craft themselves and tracey island were realistically transferred to the big screen whilst still keeping to the designs we fell in love with sophia miles was simply fantastic as lady p and bill paxton whilst not exactly who i envisaged jeff tracey being was solid enoughbut then the adults were taken out of the equation and we were asked to believe 8 year olds could fly 200 tonne machinesits not so much the fact that the movie was centred around the children that made me feel like jonathon frakes was slapping me with a wet fish and laughing at my hard earned money spent on the film it was the fact that alan tracey was so obnoxious in the film and that he seemed to be as able to fly the machines as well as his brotherswho were at least 1920 seriously these are some pretty damn simple machines to use if this is the casethe film didnt seem to know whether it wanted to be serious or farcical it tried to pay homage whilst satirising and it just generally fell flat on its face 310 2 for the machines 1 for lady p,1,0
1232,guys what can i tell you im bulgarian i cant remember how many times i talk to americans and let alone that they dont have a slightest clue where is bulgaria but they say things like theres a war going on there right or ive never imagined that in a place like bulgaria people have internet go watch bruce campbells the man with the screaming brain i was curious about this movie cause 1 im bruce campbell fan evil dead trilogy and the adventures of brisco county jr 2 the movie was shot entirely on location in bulgaria the second after alien apocalypse which is also nearly unwatchable 3 i enjoy nice bmovieswell the movie presents our country like a neverending gypsy town where they raid your car wave around illegal guns and you can get killed any moment and bruces line bullh1t bulgaria is more than offendingted raimi and stacy ceach make a great team bruce does his special beats himself up and thats all nothing more to see herepeoeple give this movie 10 just because of bruces cult status but it doesnt deserve more than 3 waste of film,1,0
