index,text,predicted,true
1158,this is my favorite of the three care bears movies once again i liked all the songs the big problem however as most people have pointed out was that this story contradicts the original for those that saw the first movie recall the bears met their cousins who they apparently never knew about it wasnt of course until the end that the cousins received their tummy symbols after proving how much they cared in this story however the cousins grow up with the care bears and have tummy symbols all along that being said this isnt a bad movie as long you keep it separate from the first i thought the darkheart character much more evil then the nicholas of the first but at the same time i felt it added a sort of balance to the sweetness of the care bears i also liked the we care part at the end although i know other people had mixed feelings about that scene and of course i loved the songs my favorites being growing up and forever young the care bears movies have always had such good songs ten stars for a very good movie,0,1
1201,i hate reading reviews that say something like dont waste your time this film stinks on ice it does to that reviewer yet for me it may have some sort of nave charm if you like the other whistler series films this one will be watchable if you like 40s noirish films this one will be watchablethis film is not as good in my opinion as any of the earlier series entries which starred richard dix as the protagonist its much slower and the plot is trite youve seen this same narrative device used in many other films and usually betterbut the acting is good and so is the lighting and the dialog its just lacking in energy and youll likely figure out exactly whats going on and how its all going to come out in the end not more than a quarter of the way throughthe whistler series is seminoir and there character mood lighting camera movement and angles are more important than the story itself but this film is not noir its too light weight and hollywood innocent for that neither richard dixs character nor those of any of his ladies in the previous films had to come to a good end you just never knew until the endbut still ill recommend this one for at least a single viewing ive watched it at least twice myself and got a reasonable amount of enjoyment out of it both times,0,1
1203,although this film is somewhat filled with eighties cheese i have a place for it in my dvd rack and i dont know why i think i like it because the moral of the story is television is garbage so turn it off and go and get a life for those of you who do decide to heed the message then you should try reading the book its nothing like the film at all to ruin it for you at the end of the story a fatally wounded richards ends up crashing a plane into the network building killing himself everyone inside and shutting down the network at the same time i read it many years ago but today it would hard not to compare it to 911,0,1
1219,ive never seen a bollywood film before but i caught the first ten minutes of this laughed myself silly and hit the r button on sky im glad i did i hope i dont insult anybody because basically the bf and i loved it but we couldnt take it half as seriously as the actors did especially the obsessed one who i understand is a huge bollywood star because weve seen him on the cover of lots of dvds since and i even saw a doll of him today in hamleys the bf keeps on about this bloke i am beginning to think hes obsessed he keeps saying that its strange for the traditionally good looking one to be the antihero of a film but then we do like films that arent your stock predictable hollywood fareit was completely over the top but really good fun if all bollywood films are like this then were watching more i have had that bloomin song in my head all week and i cant speak a word of hindi ps any recommendations would be appreciated,0,1
1229,kurosawa fresh into color losses sight of his usual themes of truth and perception of reality and opts for a depressing take on tokyos slums kurosawa stretches for a style that was in my opinion his antithesis that is to say i feel as if kurosawa wanted to make an ozu picture poorly paced poorly conceived this movie is a rare dud in this auteur body of excellent work while ikiru while being mundane and depressing was still interesting and well paced and while stray dog depicted the slums and social poverty of japan without being too heavy handed or boring do desu ka den has all the somberness that one could expect with its content with none of the redeeming qualities of earlier kurosawa picturesbe warned this is not a movie that kurosawa should be judged by,0,1
1252,a heap of human flesh lies asleep on a red pillow this is the hunk of naked meat that is little joe a new york hustler who lives with his bisexual wife and baby child the film follows a day in his life after hes woken from sleep by his wife demanding that he go out and do the traditional male thing be a breadwinner but the use she wants to put the bread to is to pay for her new girlfriends abortion we certainly arent in the traditional family unit hereafter playing with his child joe hits the streets to cruise for johns the clients come thick and fast the ordinary gay man who wants to meet him again because they work well together the old english classical scholar who pays 100 to see joe pose like an ancient greek athlete the female topless dancer who blows joe then boasts about being raped the ageing gym bunny who doesnt think that what he and joe do together is queer after a hard days work joe returns home exhausted only to be put down by his wife and the girlfriend he goes back to sleep as they harp and undermine himflesh is fascinating as it takes what is a traditional classical mainstream structure it has an inciting incident the money for the abortion and setup a confrontation and a resolution albeit a very downbeat one even a protagonist with a strongly motivated goal and then proceeds to concentrate on the details of the day to day routine of these people who are perfectly ordinary to themselves but extraordinary to most mainstream people it all seems very authentic and natural its hard to see the acting the actors are so fully being their roles but yet the whole thing is a piece of cunning artifice a beautifully drawn portrait or an intricately carved statue director morrissey carefully plants every incident every encounter around his theme of human flesh become packaged commodity but with such cunning slight of hand that you almost dont notice him doing it the wife packages joes sexual organ the old englishmen laments a long gone order of classical beauty which created art and poetry from human fleshly beauty the transvestite friends of the stripper package themselves as women whilst reading a hollywood magazine in which real women are packaged as products the gym bunny buys joes friendship and affection thinks artificial porn is real and cant tell as we cant that joe is performing his friendship and intimacy for the cash the film itself presents itself as the ne plus ultra of cinematic realism but what we might as well be dealing with here is fine art or an early example of concept artthe genius a word not lightly used of morrissey was to find a way of taking warhols arty pretensions to filmmaking which were interesting sure but boring as hell and making them into saleable products which remain amongst the most intriguing works of cinema art ever made commercial cans labelled flesh and trash and heat with a product label andy warhol which sells an idea about the product as much as the product itself yet just as you reel from morrisseys cynicism you are spellbound by his ability to still maintain the highest of standards and depth of meaning the constant what seem like camera flashes continually draw attention to the filmic nature of what one is witnessing yet you get drawn into the illusion all the same flesh is surely one of the most extraordinary pieces of cinema magic to ever spellbind an audience,0,1
1253,this movie is about basically human relations and the interaction between them the main character is an old lady who at the twilight of her life starts a journey to her past doing an analysis of how she lived her life this journey is precipitated because of the sons economic crisis and his intentions to put her in a nursing home it is a very honest look to some issues that we all ask ourselves at some point in life and there is plenty of secondary ideas to discuss in this movie such as family legacy real love marriage or destiny although this type of movie melodramas are nothing new this one can be useful to watch it with family members to discuss some ideas there is a good performance by the actors and the characters are very believable but because of the time some characters are maybe not fully developed i really recommend this movie for a quiet saturday afternoon,0,1
1255,may i never have to go to this hospital or hospice if i want to be politically correct which ass coined this asinine phrase anyway for anything other than directions on how to get out of town george c did a masterful job playing the burned out over worked cynic who has come to the conclusion that his life has been a waste but is helpless to change his environment or conditions even when given a golden opportunity which probably wasnt so golden anyway i got several laughs out of this brutally black comedy however at the same time was sobered and often chilled to the marrow because i fear this very atmosphere pervades most houses of healing even as i write,0,1
1258,a big surprise probably because i was expecting it to suck the reviews were pretty dismissive of it even though they all seemed to agree that the concept was golden a man finds out his new girlfriend is a super hero and finds when he wants to break up with her that shes kind of a psycho i kept expecting it to fall apart but it never really did sure it doesnt make as much of its awesome premise as it could and chooses to be short when it might have been better to expand the films universe but i cant blame it for that uma thurman is great as the bipolar superhero ggirl and ive discovered after several years of disliking him that luke wilson can be absolutely perfect when cast as a schlub hes given two of the best comic performances of 2006 the other in the pretty much unreleased idiocracy i absolutely cracked up at the expressions on his face when he and thurman first have sex its one of the funniest sex scenes ever my only real complaint is that they make ggirl a bit too much of a psycho like almost unbelievably so maybe with some background i could have accepted it better i can forgive its flaws though because i had a really good time watching it underrated for sure,0,1
1261,sudden impact tends to be treated as eastwoods artistic failure at a point in his career when he had established a good reputation as a director the reason is actually not the film itself but the attitude it takes towards vigilantism which it seems to support in some places it actually owes more to death wish than the original dirty harry film one might argue if that is so at the end of the day its a film about guilt justice and retribution for me at the end of the day its more empathy than sympathy however in view of all these arguments it is easily overlooked that sudden impact is an awfully well made film forget the go ahead punk make my day scene thats iconic but not original but look at the views of san fransisco taken from the air zooming in on the city the first 15 or 20 minutes are quite spectacular or have a look at the brilliantly made scene where sondra lockes character visits her mentally ill sister in hospital eastwood makes great use of the juxtaposition of faces so all in all sudden impact is a very visual film that really shows how mature eastwood is as a director and if i remember correctly it was actually the first time eastwood put that on screen albeit in an action film of debatable ideology also i think this is the first well paced film eastwood directed although eastwood has enormous talent as a director dramaturgy has always been his weak point see play misty for me breezy etc thepace of the narrative leads to the visual elements being well integrated into the film and not distracting from the story the only thing that is really annoying is the farting dog,0,1
1301,i think that anybody whose dumb enough to risk being a wax dummy just so they can go to a football game or they dont want to leave their car to get stripped deserves whatever happens to themthe guy wade who went to a barbershop and asked for the heman haircut wasnt my type but theres this really cute scene of him having his eyebrows and facial hair waxed thats a little too highmaintenance for me also fun but not my type is the fat guy in the big sunglasses who looks like elton john only gayer but that whole plot goes nowhere blake was hoti could see myself with him if he wasnt so into his girlfriend who is a phony paris hilton in a bad wig no chihuahaua in her handbagthough but that would have been really precious i dont think girls who look like that go to football games anyways nick the car thief is the sexiest one of the best parts is where a football lands by him and instead of throwing it back he chucks his cigarette down and it burns the football see thats just the kind of guy he is he has a sister who looks dumb borrowing his white wifebeater her bra straps are showing for like 12 the moviemostly you will just want to wax your legs and not ever go to football games after seeing this,0,1
1318,ok so the musical pieces were poorly written and generally poorly sung though walken and marner particularly walken sounded pretty good and so they shattered the fourth wall at the end by having the king and his nobles sing about the battle with the ogre and praise the efforts of puss in boots when they by rights shouldnt have even known about itwho cares its christopher freakin walken doing a movie based on a fairy tale and he sings and dances his acting style fits the role very well as the devious mischievous puss who seems to get his master into deeper and deeper trouble but in fact has a plan hes thought about seven or eight moves in advance and if youve ever seen walken in any of his villainous roles you know the ogre bit the dust hard at the end when walken got him into his trapa fun film and a mustsee for anyone who enjoys the unique style of christopher walken,0,1
1328,hi i am john and i would like to tell you all that my dog was in this film at the baiting screen he was the pit like one that was going to bite the man chained up my dogs name was colin and he stayed away filming for a week for this film he was also in other things like crime watch uk and some other small parts he won some dog shows but he has passed away now i miss him he was a great true and loyal dog and we had some great times together but he got cancer which could not be treated so i had to get him put down that was the worst day of my life i hope this gives you some thing to look for in the film if you watch it againthanks all,0,1
1338,i admit creating great expectations before watching because some friends mentioned it and they are not pervs as a must see and it is a must see just dont expect to see something outbreakingthe freudian psychoanalyzes are interesting in many parts of the film but theres just too much perversion and it doesnt stick in the endsome of the good things are the analyzes of kieslowskis blue most of david lynchs some of hitchcocks and perhaps a couple more i missed i just remembereddogville and i usually dont miss things unless they are too obvious or loose in the airother than being repetitive which makes it too long the documentary is enjoyable in the sense of noticing some perversions fed by our unconscious hence the commercial success of most thrillers studied and used as basis for this theoryi really enjoyed the energetic tone of the narration and the effort of mr zizek to revive freuds theory which has been numb for too long specially in north america again its way over the top and i believe not to be a completely waste of time for i do believe most humans have a dark appreciation for death and blood,0,1
1362,now i have read some negative reviews for this show on this website and quite frankly im appalled for anyone to even think that the sopranos is not television then im afraid i dont know what the world has come to let me tell u something i started watching many tv shows like lost prison break dexter deadwood and even invasion but all of those shows lost their touch after the first season especially lost and prison break which i refuse to watch because the companies took 2 genius ideas and butchered them by making more than one season then we have the sopranos i can honestly say that this is the only television series that i have ever watched where i have been enthralled in all of its season and more importantly all of its episodes there is no department that this show doesnt excel in acting nothing short of superb james gandolfini is one of my favourite actors and i feel that his acting is absolutely stunning in every episode after i heard that hbo wanted ray liotta to play tony i felt that it wouldve been the better choice however after watching the first few episodes i knew that hbo had done a great job in casting james as tony the raw emotion he displays is superb then we have everyone else edie falco michael imperioli lorraine bracco dominic chianese whom i remembered as johnny ola in the godfather part 2 and my personal two favourite characters tony sirico and steve van zandt paulie walnuts gualtieri and silvio dante all of these actors perform to the best quality and all giving an excellent performance in each episode then we have the story never have i been so sucked into a tv show before the story is nothing short of excellent each episode is directed superbly and the score of this show is just fantastic i feel that the sopranos is one show that i can watch again and again and never get bored of its got everything from hilarious humour to brutal violence but nonetheless it is and will always be the best thing to ever grace the television and i challenge anyone to find a real flaw in the show not just say its too violent or they feel that the character of tony is immoral i mean it is a mafia show at the end of the day i dont think that the characters are going to be very honest or loyal to god i implore everyone to watch this show because believe me youll be hooked from the very first episode i was and i have even gotten a few friends who had firstly refused to watch the show hooked on it trust me when i say that this show is a godsend compared to the crap that comes on tv after youve watched the first season youll inevitably agree with me when i once again say that this show dominates television and no tv show current or future will ever upstage the marvel that is the sopranos,0,1
1365,if you are under 13 or above 13 and pretty intoxicated youll enjoy dwar if you are a seriously dedicated fan of all kinds of brainless action films youll enjoy dwar otherwise dont bother i saw the movie today with my nephews and 3 of their friends they really loved it and that made me feel good after the movie was over all the kidsmy nephews and their friendscould not stop thanking me for taking them to the theaterthe cg is good acting and directing are horrible storyline is extremely simple but since the half of the audience was kids they were screaming shouting and cheering every time the dragons appeared on the screen this made the viewing experience far more exciting than it should have beenits a good movie to take your kids to but except for the final battle sequence dwar is disappointing i give this film 7 out of 10 mainly because the kids loved it so much,0,1
1369,it follows blockheads and a chump at oxford two films that are hard to top not that saps at sea is a bad film it is the last good comedy unless one insists on jitterbugs or another of the later films that laurel hardy made its just that it is a tossoff little film without the crazy destructive crescendo of blockheads or the astounding sight of stans real personality in a chump at oxford to revel in at 57 minutes it is shorter than the other two films a bit but that actually is not a bad point for it it has just enough time to it to hit the right notes its just not as special as the other twostan and ollie work in a factory that manufactures horns i suspect that there was a bit of chaplin influence in this sequence one recalls a similar assemblyline incident in modern times only four years earlier ollies nerves finally snap and he goes on a rampage he goes home and naturally his roommate stan does not help stan has a music lesson with an eccentric professor on his instrument youve got it a trombone after beating up the poor professor ollie has problems with the incompetent janitorengineer ben turpin in a nice brief appearance and then faces his doctor jimmy finleyson and his nerve tester a balloon that inflates as you push air out of ollies stomach finleyson announces that it is a bad case of horniphobia and ollie needs a vacation with plenty of quiet and goats milk they end up going to a ship but ollie and stan know nothing about seamanship so they plan to sleep on the ship unfortunately the goat gnaws the rope until it breaks and the ship sails off also unfortunately on board is richard cramer an escaped dangerous criminal this is not going to be a peaceful vacationsaps at sea like a chump could have been three shorts one at the factory one at the apartment and one on the boat each would have been a successful short and they all make a funny film but the stitching of the parts together shows there are some very amusing moments in the film the discoveries of how turpins ineptitude causes various mishaps with water taps and stoves in the apartment the accidental remarks of building manager charlie hall when stan or ollie runs by him and asks for directions can you help me find the basement asks stan certainlyyou cant miss it its downstairs says hall who realizes what a stupid comment he just made and cramers mistreatment of his two hostage slaves he calls ollie dizzy and stan daffy an allusion to the dean brothers of the st louis cardinal teams of the 1930s see dan daileys the pride of st louis cramer has the boys cook him up some food and they make a synthetic meal boot laces for spaghetti for instance to get him sick to be overpowered when he realizes what they have done he forces them to eat the meal themselves their reactions are brilliantsaps at sea is not on par with the top line of laurel hardy films but it is a good film on the whole and a good conclusion to the best years of their film career 1927 1940 when they were with hal roach in the immediate couple of years before it appeared the boys and roach had serious problems involving production costs our relations where stan was producer on the film artistic problems scenes from swiss miss were cut meaninglessly and contractual arguments leading to ollie appearing with harry langdon in zenobia stan and ollie hit back with the flying deuces wherein the production was not roachs but boris morros at last a two picture deal of a chump at oxford and saps at sea concluded the arguments and problems and on a high note the boys left roach unfortunately they never found any subsequent film relationship with a producer as satisfactory as this had been,0,1
1377,thomas capano was not anne maries boss tom carper the governor was that is the reason the feds became involved he called clinton and asked him to get the feds involved in the case i lived outside of philadelphia at the time so the case was front page news every day i also read ann rules book and saw the city confidential segment on ae tom capano was a megalomanicsp an ubercontroller and a monster he claimed to love ann marie but all he wanted was someone that he could control when she wouldnt let him do that anymore he killed her the ultimate form of control i think its a waste of money that he is still alive,0,1
1430,red eye a movie that id had wanted to see for awhilecillian murphy plays jack ripner jack the ripper a managerial pose to assassins and his literally killer plan to knock off a highly profiled man and his familyan everyday woman lisa i think is a normal woman goes to work homeworrieshates to flythe death of her grandmother sends her on a flight which delayed several timesa flight where she meets jackan ordinary seeming guy until he suavely reveals his profession and plans which coincidentally include her in them she is the key to the keefes sp deathshe succeeds in saving thembut nearly the cost of her life is taken jack is beatenthe keefs are savedoh what a story laughs just kidding the movie is really good actually the best of last yearthere are small things that you have to pay attention to earlier in the movie that play a great importance to the movie later the frankenstein pen i watched it several times before catching all the little jokes and quirksa must see for thriller fans no sexual but there is a slight hint the bathroom scene jack thanks for the quicky and the female attendant ohhhits gonna be one of those flights second female attendant hey this isnt a motel you get the idea,0,1
1441,what can i say about this film that wont give you any preconceived notions when you see it very little the plot has to do with the return from hospital of a teenage girl after she broke down what follows after that is the movie it is one of the creepiest most mind blowing films of the past several years everything about the film is just slightly off center and leaves you feeling ill at ease well after the film has ended it is not a perfect film the film has problems in its final half hour which make an already confusing story even more confusedif youve read any number of other comments here on imdb and elsewhere youll know that a great deal of time has been spent trying to unlock what actually is going on im not sure what i actually think of this film beyond the fact that it scared me and disturbed me in ways that most well known horror films ever have if you like horror and dont mind not having everything clearly summed up i suggest you try this since it will more than likely make your skin crawl,0,1
1482,potseeking preteen joshua miller as tim throws his sisters doll into the river while daniel roebuck as samson howls and smokes a cigarette after killing danyi deats as jamie the doll washes away but the naked young woman stays by the rivers edge for any passerby to see viewing the dead body are a group of twentysomething teenagers mostly classmates of the naked corpse stoners keanu reeves as matt and crispin glover as layne are found most cameraworthy the friends wonder what to do about their guilty beerguzzling killer friendveteraninthecast dennis hopper as feck keeps the youngsters heads fed mr hopper once killed a woman he lives with one of those lifesized sex dolls with a mouth apparently ready for action ione skye leitch as clarissa is a more living doll and she is waiting for reeves to kiss her their copulation is notably crosscut with a flashback to the opening strangulation an actual teenager in her first feature role ms leitch is the daughter of sixtiessinger donovan make other quirky connections on your ownyou can read a lot into the movie or not depending on your mood some of the characters backgrounds may be a little too subtle most obviously the killer teen was teased note his weight attitude and toiletconnected nickname some of the characters relationships and motivations are too vaguely defined but the cast certainly keeps the material interesting and director tim hunter photographer frederick elmes and writer neal jimenez are obviously skilled rivers edge 82786 tim hunter keanu reeves crispin glover dennis hopper joshua miller,0,1
1499,if the lion king was a disney version of hamlet then the lion king 3 hakuna matata is a disney version of guildenstern and rosencrantz are dead just like tom stoppards beguiling film we get to view the action from the point of view of two of the minor characters from the original timon the meerkat with a penchant for breaking into song at the drop of a hat and pumbaa the warthog with flatulence issues by following their story rather than simbas we get to see why all the animals bowed down as simba was presented from pride rock we find out what made timon and pumbaa decide to follow simba back to pride rock to oust scar and we find out how they dealt with the hyenas once and for all nathan lane as timon gets most of the best jokes but he is ably supported by ernie sabella as pumbaa it is also good to hear matthew broderick and whoopi goldberg reprising their roles julie kavner and jerry stiller lend their distinctive voices to two new characters timons mother and uncle the only downside is the constant stopstartrewindfastforward device which doesnt always help to progress the story having said that there is a brilliant zoom near the beginning of the movie with more laughs than any other thirdinadisneyseries movie hakuna matata is worth watching if only for the hot tub scene which is still funny despite being a little bit predictable,0,1
1512,i was geared up to not like this movie and the first 10 minutes or so did nothing to allay my fears it starts off with 2 high school gangs squaring off against each other with bad kungfu a scenario found in countless other korean films hohum add the fact that the story was written by the same guy who wrote he was cool which was barely passable and well i thought i was in for a nondescript 2 hoursbut dont give up so quickly a romance of their own was directed by taegyun kim who also did volcano high which i thought was loads of fun anyway romance of their own soon takes a turn much for the better a high school girl just having moved to seoul finds herself in the middle of attention from two prospective suitors each guy has his own merit and it is not clear which one if either would be the right pickwhat follows is not your usual teen love triangle the emotions are complex and while you may not agree with certain choices or actions as the film develops you can certainly understand why the characters make themthe movie asks questions of the characters and the audience who does one choose at what point is one obligated to even make a choice and is it unfair to one if it seems he is being strung along after you or your heart has made a choice how do you react and how should you react when new information comes up that sheds new light on the situation there is one scene near the end that is very subtle but perfectly captures what i think would be a reallife reaction instead of overthetop movie reaction the subtlety is in a character in the background of the scene recent events and revelations have left him confused and emotionally overwhelmed basically he doesnt know what to make of things instead of having him act out something or look all gapemouthed dumbstruck he just stares off at some fixed point unable to react or say anything at all its like someone just pulled the plug on him his reaction rang true to me and i appreciated the scenelike most korean films there is a mix of action bravado slapstick and melodrama korean films often take abrupt turns see sex is zero for a great example which can be quite a shock for the uninitiated go ahead and initiate yourself with this one like it love it or hate it i think most viewers will be able to relate to and appreciate the characters actions and reactions,0,1
1544,when two writers make a screenplay of a horror version of breakfast at tiffanys you know something is going to go right drew barrymore patrick highsmith leslie hope and sally kellerman are excellent actors the fbi agent was a terrible actor the scenes where patrick looked holly up and down like some sort of objectifier those was just weird drew barrymore is very hot intimate strangers where sally kellerman worked was a great part the weird gummy worm was just weird nathan was a very handsome cat but what was that scene where patrick followed holly into a cesspool and mr gooding attacked him and the scene with dr wallace what was he doing fumbling around in there and not every male has a female as sally kellerman stated and when patrick and elizabeth saw drew outside of victors that was weird,0,1
1555,hey now i cant claim to have seen all of the films of jesse jesus franco and there sure seem to be a lot of them but this is one of the better and weirder of the lot that i have seen id say most likely he was in his prime back in the late sixtiesearly seventies and anything lately has been a bit too strange for me and it takes a lot for me to declare that anyway this is like one big bad dream where parts of it seem to come true at various points this woman is an actress or something performs in some theater in berlin where acts of fake torture are performed for an appreciative audience and she seems to have this problem with dreaming the catch to whats real and whats not in this movie is apparently the real stuff is in sharp focus and the dream stuff isnt she seems to exist in a state of deja vu i wont say this makes a whole lot of sense but it is pretty wild and weird and entertaining shots of berlin make it seem like a lonely and creepy place so that adds to the atmosphere the ending is extremely abrupt though the film just ends and the tape went black i guess no need to let you know it was over at that point my copy was from the anchor bay eurotrash collection and i say give me more eurotrash i cant get enough of that crap but its good crap,0,1
1567,imagine that dragnet episode where friday and gannon go into a typical 1970 den of hippie inequity but instead of giving everyone a lecture they get some thats joe in a nutshellthis film of a workingclass bigot and a rich guy whos just killed his girlfriends drugdealer boyfriend has dated terribly and most of the supporting acting is stilted but its still interesting to watch peter boyle then about 35 plays joe the bigot and he looks like james gandolfini in her film debut susan sarandon plays the doeeyed daughter and while she doesnt necessarily hint at her future greatness you cant take your eyes off her,0,1
1606,this moody creepy horror flick begins on a castle atop a cliff overlooking the sea a great setting as a vampire bat flies in and creeps toward a sleeping doctor onslow stevens the bat changes into a man known as baron latos in reality count dracula john carradine he seeks dr edelmanns help to cure him of his vampirism eventually the good doctor also wants to help his hunchbacked nurseassistant jane adams the wolf man lon chaney and frankensteins monster glenn strange but draculas trickery contaminates the doctors blood and he becomes a jekyllhyde vampire himself this is somewhat better than the prior years house of frankenstein being less episodic and more exciting visually theres a haunting scene where dracula tries to lure the second nurse martha odriscoll into his world where she is initially playing moonlight sonata on the piano which soon gives way to terrifying music director erle kenton uses expressionistic shadows and eerie music to frame many sequences including a wonderful montage sequence that the studio frequently used in their horror features two performers are of note stevens with his wonderful voice is at first sympathetic then convincingly menacing adams her beautiful face in alarming contrast to her twisted body exhibits great pathos and sympathy it all ends in a slambang climax typical of 1940s universal horror a little abrupt with footage borrowed from the ghost of frankenstein 1942 i hope universal releases it soon on dvd it was left out of their doublefeature releases,0,1
1609,i saw this movie recently 2 hours later my head still hurt from laughing the plot was soo awful the jokes were soo bad but what i didnt count on were1 the 2 scenes before and after the movie that had pat and jay posing that caused more than enough laughter2 the kick through the windshield that decapitated the evildoerthis movie is about 20 times better than the rush hour series and my copy even came with a disclamer saying if you didnt like the movie send certificate to hbo while i considered it the date you had to send it in was january 1991 which also caused wackiness to ensue,0,1
1626,i was surprised once more my darling had not generated enough votes at this writing for a user rating its a screwy comedy i have enjoyed many times over the years robert montgomerys mission places him in some very improbable situations and hes just the man for the job he maintains his trademark befuddled look throughout the film and hysterically too ann blyth plays his precociouseccentric pursuer who assumes a relationship that does not exist her character is kooky enough to warrant the unearned nickname killer but remains cute and cuddlyamong the glut of b movies from the late 1940s and 1950s once more my darling is a standout this one is worth looking for,0,1
1628,when i was young i had seen very few movies my parents in all their wisdom rented this one i was very wary of what the movie was about in fact i wasnt even allowed to watch it my brother and sister got to of course and this made me very angry so what did i do late at night i trashed the vcr kicked the screen of the tv in and called the police and reported vandals i was arrested of course i was unable to get my foot out of the tv set before the police arrived i was only given a stern talking to and sent home my parents grounded me of course and made me work to repay the debt for the tv and vcr this tore me apart slave labour really sucks believe me but i had to do it chores all around the house what happened in the end we got a big screen tv dvd player and a surround sound system for my work how did i get the money easy i made movies of my own and sold them to disney do you remember finding neno well i wrote that movie and filmed my goldfish in their fish tanks they rewrote the plot of course and did it in cgi because they couldnt afford to make it a real life action picture like i had done in the end i never saw the film the head that didnt die and the rating i gave it is my life rating its doing pretty good,0,1
1639,the details in the big trail were so incredible that i felt that the movie was made at the time it represents i have never seen wagons that were so real they were big loaded with accessories and even felt as though they had been filled with details under the canvas covers that was never meant to be seen every speck of dirt every scratch every splinter was there modern day computer technology could never recreate the scenes of the numerous wagons as they move across the land or circle to fend off indians the wagons were all real individual vehicles each with its own real team of horses or oxenthe actors clothing could not have felt more genuine with the exception of john waynes buckskin outfit and marguerite churchills nice dress the clothes were very common looking tattered or dirty in an authentic looking way many of the actors and actresses were born before electricity and indoor plumbing were common and they must have felt comfortable with the surroundings all the indians were real indians rather than white extras painted tanwomen of the old west had to be sturdy because there was a lot of work in every scene showing work done by the people of the wagon train women are shown chopping wood hauling logs etc this realism was so natural looking that it did not come across as a statement on the role of women of the day rather than a fact of survivalthe plot of revenge and romance is played well nothing is overstated or overplayedsomething was lost along the way in the 1930s in hollywood as much as i love the fake scenery and controlled environment of old movies the big trail manages to feel real above all else the more i see big budget movies of the silent era the more i like them i can think of few movies of the 1930s that i have seen that equal the grandeur of the best of the 1920s if there were home movies made in the days of wagon trains the big trail is what they would look like,0,1
1670,after a brief prologue showing a masked man stalking and then slashing the throat of an older gentleman on a deserted urban turn of the century australian street we meet julie rebecca gibney and peter john adam as they go out house hunting they manage to get a loan for a fixerupper on a posh sydney street but it turns out that physical disrepair is not the only problem with their new home it just may be haunted13 gantry row combines a memorable if somewhat clichd story with good to average direction by catherine millar into a slightly above average shockerthe biggest flaws seem partially due to budget but not wholly excusable to that hurdle a crucial problem occurs at the beginning of the film the opening thriller scene features some wonky editing freeze frames and series of stills are used to cover up the fact that theres not much action suspense should be created from staging not fancy fix it in the mix techniques there is great atmosphere in the scene from the location the lighting the fog and such but the camera should be slowly following the killer and the victim cutting back and forth from one to the other as we track down the street showing their increasing proximity the tracking and the cuts need to be slow the attack needed to be longer clearer and better blocked as it stands the scene has a strong made for television feel and a low budget one at thatafter this scene we move to the present and the flow of the film greatly improves the story has a lot of similarities to the amityville horror 1979 though the budget forces a much subtler approach millar and scriptwriter tony morphett effectively create a lot of slyly creepy scenarios often dramatic in nature instead of special effectsoriented such as the mysterious man who arrives to take away the old slabs of iron which had been bizarrely affixed to an interior wallfor some horror fans the first section of the film might be a little heavy on realist drama at least the first half hour of the film is primarily about julie and peter trying to arrange financing for the house and then trying to settle in but morphett writes fine intelligent dialogue the material is done well enough that its often as suspenseful as the more traditional thriller aspects that arise laterespecially if youve gone through similar travails while trying to buy your own houseonce they get settled and things begin to get weirder even though the special effects often leave much to be desired the ideas are good the performances help create tension there isnt an abundance of death and destruction in the filmtheres more of an abundance of home repair nightmares but neither menace is really the pointthe point is human relationships there are a number of character arcs that are very interesting the house exists more as a metaphor and a catalyst for stress in a romantic relationship that can make it go sour and possibly destroy it that its in a posh neighborhood and that the relationship is between two successful yuppies shows that these problems do not only afflict those who can place blame with some external woe such as money or health problems peters character evolves from a striving corporate employee with normal workbased friendships to someone with more desperation as he becomes subversive scheming to attain something more liberating and meaningful at the same time we learn just how shallow those professional friendships can be julie goes through an almost literal nervous breakdown but finally finds liberation when she liberates herself from her failing romantic relationshipalthough 13 gantry row never quite transcends its madefortelevision clunkiness as a tv movie this is a pretty good one with admirable ambitions anyone fond of haunted house films psycho films or horrorthrillers with a bit more metaphorical depth should find plenty to enjoy it certainly isnt worth spending 30 for a dvd that was the price my local pbs station was asking for a copy of the film after they showed it factoring in shipping and handling but its worth a rental and its definitely worth watching for free,0,1
1698,a young woman comes to the home town of his husband after he passed away in an accident she barely settles down in this small town but shortly after loses her little son in a kidnapping and all her hopes this could lead to all kinds following plots in a normal movie find a new partner and being happy finally or depressed enough to struggle and finally kill herself she does try to kill herself but not after a series of severe fights with god she trusts in god only to find that god seems to forgive everyone even the killer well i should be careful here about god the movie doesnt mean a thing against god the way the movie deals the issue is quite interesting not in the womans point of view or from gods perspective in this way there would be lots of grass growing clouds flying views i suppose rather its from a third partys eye the movie let us to perceive and doesnt explain a thingthe movie wouldnt be so interesting were there only the woman theres this man whos everywhere around the woman and obviously in love with her but in his own way hes a funny guy like a clown i should say who shamelessly hangs around our heroine the combination of these two the woman full of tension crying and throwing up always and the man smiling and talking stupidly ends up in a good balance of emotions nothing absurdly wrong or too tedioushighly recommend,0,1
